legajo,actual,new,bultos,horas,dias,sectores,sector_principal,turnos,diff,diff_pct,bultos_hora,bultos_dia,pay_actual,nivel_actual,bultos_actuales,desde_actual,hasta_actual,pen_tnc,pen_error,eq_sector,eq_traslado,eq_cons,total_eq,pen_total,eq_per_hour,nivel_nuevo,premio_hora_nuevo,ritmo_nuevo,sectores_nuevo
734439,77023.51000000001,95676.62,10234.0,88.0,12,3,B1,1,18653.109999999986,24.217424004696728,116.29545454545455,852.8333333333334,77023.51,2.5833333333333335,864.5833333333334,1068.3333333333333,1229.25,7.15,0.0,10309.550000000001,1572.194,117.279,11999.024,7.15,136.35254545454544,2.107780307780308,981.5105616125616,143.71725064435066,9
734440,171848.43,178614.31,11259.0,75.0,10,1,B1,1,6765.880000000005,3.937120635899906,150.12,1125.9,171848.43,4.1,1137.2,1299.3,31013.3,0.0,444.27,11109.14,1744.079,164.435,13017.654,444.27,173.56872,2.533078654347311,1335.1585642579319,103.54881145552781,8
734479,112512.54000000001,80113.61,11624.0,91.0,13,5,F1,1,-32398.930000000008,-28.79583911268913,127.73626373626374,894.1538461538462,112512.54,3.076923076923077,894.1538461538462,1086.923076923077,8953.461538461539,0.0,0.0,11624.0,0.0,0.02,11624.02,0.0,127.73648351648352,1.8461084444520228,1189.539482022218,223.21467553486173,7
734480,3304.01,3210.79,486.0,5.0,1,1,F1,1,-93.22000000000025,-2.8214200320217024,97.2,486.0,3304.01,2.0,486.0,1000.0,1119.0,0.0,0.0,486.0,0.0,0.0,486.0,0.0,97.2,1.78,806.0188,115.63499999999999,5
734484,37103.89,40705.090000000004,4871.0,47.0,7,4,BA,1,3601.2000000000044,9.705720882635228,103.63829787234043,695.8571428571429,37103.89,1.2857142857142858,695.8571428571429,588.5714285714286,43518.0,0.0,0.0,4871.0,0.0,0.048,4871.048,0.0,103.63931914893617,0.9838141025641026,640.243390491453,146.15027693833943,7
734485,117386.03,96904.41,12787.0,113.0,16,7,F1,1,-20481.619999999995,-17.448089862141174,113.15929203539822,799.1875,117386.03,2.0625,799.1875,897.5,13546.8125,0.0,0.0,12767.25,67.989,0.244,12835.483,0.0,113.58834513274337,1.4631000311412128,696.5495698408581,93.8354193470056,13
734486,0.0,3852.13,651.0,8.0,1,1,SIN_SECTOR,1,3852.13,,81.375,651.0,0.0,0.0,651.0,0.0,100000.0,0.0,0.0,651.0,0.0,0.0,651.0,0.0,81.375,0.7916666666666666,285.2635714285714,82.03432142857142,7
734609,6607.11,7606.15,485.0,6.0,1,1,CO,1,999.04,15.120680600141363,80.83333333333333,485.0,6607.11,2.0,485.0,1000.0,1119.0,0.0,0.0,485.0,0.0,0.0,485.0,0.0,80.83333333333333,2.15,1241.6818333333333,77.84881666666666,2
734611,86535.69,80863.78,11596.0,109.0,16,6,F1,1,-5671.9100000000035,-6.55441702724044,106.38532110091744,724.75,86535.69,1.8,773.0666666666667,773.3333333333334,34129.333333333336,0.0,0.0,11596.0,0.0,0.041,11596.041,0.0,106.38569724770642,1.2938489078414253,734.0777022318819,104.45422166979537,9
734716,124479.75,95212.48999999999,13012.0,105.0,15,4,F1,1,-29267.26000000001,-23.511663543668757,123.92380952380952,867.4666666666667,124479.75,2.9285714285714284,929.4285714285714,1066.4285714285713,8391.07142857143,0.0,0.0,13012.0,0.0,0.0,13012.0,0.0,123.92380952380952,1.0193354692896062,693.6556371995707,130.40860724034408,9
734721,0.0,27963.59,2449.0,30.0,4,2,PE,1,27963.59,,81.63333333333334,612.25,0.0,1.0,612.25,770.0,999.0,43.21,0.0,2527.35,419.166,15.719,2962.234,43.21,98.74113333333334,1.4688644688644688,507.82979853479856,89.59359752747253,7
734722,439783.26,333373.96,30946.0,203.0,27,4,B1,1,-106409.29999999999,-24.195850474163112,152.44334975369458,1146.148148148148,439783.26,4.407407407407407,1146.148148148148,1356.2592592592594,34341.74074074074,1305.3700000000001,1086.48,30716.57,5246.927,467.911,36431.402,2391.8500000000004,179.46503448275863,2.241638356741951,1180.6738606163503,147.63426157246988,12
734725,404848.53,357809.79,29090.0,196.0,25,4,B1,1,-47038.74000000005,-11.618849153287044,148.41836734693877,1163.6,404848.53,4.08,1163.6,1286.96,17237.76,1095.42,1297.63,28730.8,4875.282,382.67,33988.751,2393.05,173.41199489795918,2.404830795402255,1474.400594763002,229.42073642940682,12
734726,213533.43,314032.58,30503.0,208.0,27,5,B1,1,100499.15000000002,47.06483195628901,146.64903846153845,1129.7407407407406,213533.43,2.6296296296296298,1134.037037037037,1057.6296296296296,23118.037037037036,1095.42,5973.68,30736.1,5052.222,330.68,36119.004,7069.1,173.6490576923077,2.1923129295981245,997.4072723153976,375.9837115541923,9
734792,318871.22000000003,200818.9,23170.0,213.0,26,11,EC,1,-118052.32000000004,-37.02194258860992,108.77934272300469,891.1538461538462,318871.22000000003,3.8076923076923075,891.1538461538462,1271.7307692307693,58735.192307692305,1095.42,0.0,25341.104,5611.427,104.587,31057.114999999998,1095.42,145.80805164319247,2.2374013094098038,1223.5138046835661,150.4517850520426,18
734864,93044.36,146110.28,17767.0,217.0,26,8,VA,1,53065.92,57.032924940318786,81.87557603686636,683.3461538461538,93044.36,1.9230769230769231,683.3461538461538,944.6153846153846,1128.2692307692307,0.0,246.23000000000002,19855.863,4657.892,120.303,24634.062,246.23000000000002,113.52102304147466,2.0057889632361947,1004.065686287762,818.3206479090793,17
734865,311293.43,208033.4,21653.0,206.0,25,12,EP,1,-103260.03,-33.171284726439616,105.1116504854369,866.12,311293.43,3.56,866.32,1226.48,49185.44,4.109999999999999,0.0,23665.414,5501.003,70.733,29237.149,4.109999999999999,141.9279077669903,2.616577546736459,1401.514333360699,128.85215704710762,19
734868,164414.65,177916.0,19578.0,155.0,20,4,B1,1,13501.350000000006,8.211768233548534,126.30967741935484,978.9,164414.65,3.0,982.65,1123.6,11132.7,82.15,0.0,19995.9,3260.755,158.094,23414.75,82.15,151.06290322580645,2.0008316134769624,831.2400418638208,100.61723445809143,9
734869,156073.65,168312.96,19058.0,162.0,22,4,B1,1,12239.309999999998,7.842009205269434,117.64197530864197,866.2727272727273,156073.65,2.5,866.2727272727273,1045.4545454545455,1234.1818181818182,0.0,0.0,18893.34,3273.527,318.042,22484.908,0.0,138.79572839506173,1.9006572670769852,819.9308715697515,148.68406865377295,11
734872,356965.76,291567.25,27872.0,205.0,27,5,B1,1,-65398.51000000001,-18.320667506037555,135.9609756097561,1032.2962962962963,356965.76,3.8518518518518516,1032.2962962962963,1267.2962962962963,26952.296296296296,1068.03,474.12,27696.01,5649.065,526.549,33871.619,1542.15,165.22740975609756,2.1296937096795046,1005.9698967548569,140.83708175014178,13
734873,226484.91,192566.97,19848.0,152.0,20,3,B1,1,-33917.94,-14.975805672881254,130.57894736842104,992.4,226484.91,3.5,992.4,1203.6,11229.0,1068.03,279.72,19962.72,3907.103,363.326,24233.15,1347.75,159.42861842105265,2.125416018392607,1047.0167857944266,224.06353098208928,13
734875,423656.77,300000.64,26961.0,189.0,23,5,B1,1,-123656.13,-29.187809273058473,142.65079365079364,1172.2173913043478,423656.77,4.565217391304348,1172.2173913043478,1399.4782608695652,79171.17391304347,0.0,0.0,26630.07,4727.59,346.703,31704.365999999998,0.0,167.74796825396825,2.228051260908404,1025.891193013468,133.9934656655844,8
734876,211594.34,216566.6,21593.0,177.0,24,7,B1,1,4972.260000000009,2.3499021760222933,121.99435028248588,899.7083333333334,211594.34,2.9583333333333335,901.3333333333334,1109.25,9493.791666666666,1076.09,106.92,21595.91,3801.39,296.224,25693.522,1183.01,145.16114124293784,1.7753829032106065,681.7197498346557,119.50630501012422,14
734878,112494.04,95908.92,14666.0,126.0,20,6,BA,1,-16585.119999999995,-14.743109946091362,116.39682539682539,733.3,112494.04,2.0,733.3,841.5,20970.35,0.0,0.0,14666.0,0.0,0.0,14666.0,0.0,116.39682539682539,1.3993115920741093,914.8027289550342,243.6605425228086,7
734881,169616.86,124514.17,16308.0,133.0,18,6,F1,1,-45102.68999999999,-26.590923803211542,122.61654135338345,906.0,169616.86,3.0,906.0,1093.9444444444443,12269.888888888889,0.0,0.0,16308.0,0.0,0.003,16308.003,0.0,122.61656390977444,1.6048802358006686,946.1720007843221,151.3174181698025,7
734882,143944.2,107337.18000000001,14194.0,114.0,16,6,BA,1,-36607.020000000004,-25.431396332745603,124.50877192982456,887.125,143944.2,3.066666666666667,946.2666666666667,1145.4,7862.6,0.0,0.0,14194.0,0.0,0.134,14194.134,0.0,124.50994736842105,1.5021344585053202,781.8909899404191,124.10366905995619,8
734883,27433.93,40512.37,7679.0,82.0,14,3,BA,1,13078.440000000002,47.67249898209991,93.64634146341463,548.5,27433.93,0.7857142857142857,548.5,311.42857142857144,71780.42857142857,0.0,0.0,7679.0,0.0,0.185,7679.185,0.0,93.64859756097562,0.9454715255247643,571.3292007820042,132.1022759822835,7
734885,35917.350000000006,29267.2,4661.0,38.0,7,3,F1,1,-6650.150000000005,-18.51514657957785,122.65789473684211,665.8571428571429,35917.35,2.5714285714285716,665.8571428571429,973.0,29462.285714285714,0.0,0.0,4661.0,0.0,0.158,4661.158,0.0,122.66205263157896,1.1625512193181364,571.3758343253968,94.81165985275689,8
734929,447667.19,264750.37,28108.0,195.0,26,5,B1,1,-182916.82,-40.8600013773625,144.14358974358976,1081.076923076923,447667.19,4.576923076923077,1081.8461538461538,1388.1538461538462,46971.38461538462,1268.8500000000001,0.0,28472.97,4874.532,311.938,33659.439,1268.8500000000001,172.61250769230767,2.118053338965602,1019.5880623916735,142.8060403041884,13
734930,0.0,2467.5699999999997,812.0,12.0,2,2,F1,1,2467.5699999999997,,67.66666666666667,406.0,0.0,0.0,406.0,0.0,100000.0,0.0,0.0,812.0,0.0,0.009,812.009,0.0,67.66741666666667,0.5642857142857143,358.87707142857147,80.01939761904762,7
734931,662641.91,382456.79,32394.0,194.0,26,5,B1,1,-280185.12000000005,-42.28303639895039,166.97938144329896,1245.923076923077,662641.91,5.153846153846154,1245.923076923077,1509.9615384615386,74172.65384615384,157.31,0.0,32250.111,5612.803,231.535,38094.45,157.31,196.3631443298969,1.995290343419974,871.5884389986203,143.67769223212494,14
734932,323474.87,268795.19,23983.0,170.0,22,5,B1,1,-54679.67999999999,-16.90384171110417,141.07647058823528,1090.1363636363637,323474.87,4.045454545454546,1090.1363636363637,1292.090909090909,28311.045454545456,172.07,312.66,23600.51,4044.386,279.295,27924.191,484.73,164.2599470588235,2.3727849910377805,1197.8988446248343,109.91492730110117,12
734934,272585.44,217686.07,18716.0,133.0,17,4,B1,1,-54899.369999999995,-20.140243000506555,140.7218045112782,1100.9411764705883,272585.44,4.0588235294117645,1100.9411764705883,1294.8823529411766,18842.941176470587,0.0,0.0,18638.76,3205.787,316.777,22161.32,0.0,166.62646616541352,1.996714680668169,817.228364391229,155.287986684488,8
734936,142037.76,107263.41,14436.0,115.0,15,3,F1,1,-34774.350000000006,-24.482468605531377,125.5304347826087,962.4,142037.76,2.933333333333333,962.4,1127.4,7837.2,0.0,0.0,14436.0,0.0,0.144,14436.143,0.0,125.53167826086957,1.3161779172322834,835.1727931998756,157.03687816222575,7
734937,62196.14,57200.5,7657.0,70.0,11,3,BA,1,-4995.639999999999,-8.032074016168849,109.38571428571429,696.0909090909091,62196.14,1.4545454545454546,696.0909090909091,707.2727272727273,28092.0,0.0,0.0,7657.0,0.0,0.165,7657.166,0.0,109.38808571428572,1.1346243387469335,655.0729429455398,155.54702829377905,7
734939,118797.26000000001,93884.39,12388.0,108.0,15,4,F1,1,-24912.87000000001,-20.97091296550106,114.70370370370371,825.8666666666667,118797.26,2.4,825.8666666666667,960.0666666666667,20975.933333333334,0.0,0.0,12388.0,0.0,0.292,12388.292,0.0,114.7064074074074,1.1789540131672638,642.5068853843168,108.2730392982948,8
734940,60783.28,52283.86,5683.0,44.0,6,2,B1,1,-8499.419999999998,-13.983154578035272,129.1590909090909,947.1666666666666,60783.28,3.3333333333333335,947.1666666666666,1188.5,17737.5,0.0,0.0,5876.75,1073.558,105.794,7056.104,0.0,160.366,2.514619262119262,1162.2827886587886,131.5730541145041,11
734941,4811.52,24648.5,2552.0,25.0,3,1,B1,1,19836.98,412.2809424048949,102.08,850.6666666666666,4811.52,1.3333333333333333,850.6666666666666,846.6666666666666,1039.0,1.98,0.0,2532.49,420.456,13.904,2966.85,1.98,118.67399999999999,1.911578947368421,758.8972947368421,85.03859201754386,10
734943,79516.66,141699.01,15441.0,130.0,19,5,B1,1,62182.350000000006,78.20040479567427,118.77692307692308,812.6842105263158,79516.66,1.9473684210526316,812.6842105263158,940.5263157894736,1139.6842105263158,579.65,854.0,15350.19,3005.994,329.47,18685.657,1433.65,143.73582307692308,1.9840566406503213,755.10273434697,87.65238865299847,8
734944,348420.37,215062.25,26551.0,191.0,24,6,B1,1,-133358.12,-38.27506411292772,139.0104712041885,1106.2916666666667,348420.37,4.125,1106.2916666666667,1318.0833333333333,59472.541666666664,0.0,0.0,26272.13,4391.6,327.66,30991.386,0.0,162.25856544502616,2.1635941449750633,956.949307024151,133.59809174722022,8
734946,143474.39,196481.78999999998,18264.0,148.0,19,3,B1,1,53007.399999999965,36.94554826126109,123.4054054054054,961.2631578947369,143474.39,2.789473684210526,968.1578947368421,1091.157894736842,11617.578947368422,7.61,1068.38,17976.31,3002.013,259.95,21238.272,1075.99,143.50183783783785,2.0755414827972705,897.3855652824612,210.21773648993874,8
734947,45203.51,123262.62,12704.0,112.0,15,2,B1,1,78059.10999999999,172.68373628508047,113.42857142857143,846.9333333333333,45203.51,1.6666666666666667,846.9333333333333,903.4,7649.0,0.0,96.11,12406.15,1981.937,134.208,14522.294,96.11,129.66333928571427,2.047991056562485,828.2451908161283,123.18562768106894,8
735000,180738.23,134804.12,18367.0,150.0,22,6,F1,1,-45934.110000000015,-25.41471718517992,122.44666666666667,834.8636363636364,180738.23,2.4545454545454546,834.8636363636364,950.4545454545455,14740.363636363636,0.0,0.0,18367.0,0.0,0.302,18367.301,0.0,122.44867333333333,1.462603008432445,951.1200259230883,160.31236101557485,7
735001,0.0,4442.05,1077.0,18.0,5,4,F1,1,4442.05,,59.833333333333336,215.4,0.0,0.0,215.4,0.0,100000.0,0.0,0.0,1077.0,0.0,0.022,1077.022,0.0,59.83455555555555,0.375,251.44991071428575,51.87626726190476,8
735004,109630.38,97051.85,13625.0,118.0,17,4,F1,1,-12578.529999999999,-11.473580589613935,115.46610169491525,801.4705882352941,109630.38,2.0,851.5625,815.625,25929.4375,0.0,0.0,13625.0,0.0,0.243,13625.242,0.0,115.46815254237288,1.2828711343051415,794.6965730605256,198.80913552510495,7
735006,50072.67,42672.57,5846.0,53.0,10,6,F1,1,-7400.0999999999985,-14.7787206074691,110.30188679245283,584.6,50072.67,1.3,584.6,531.0,50623.7,0.0,0.0,5846.0,0.0,0.0,5846.0,0.0,110.30188679245283,1.0687256720870166,661.8874548486061,122.7941042735276,7
735021,131593.45,165045.37,17399.0,146.0,19,4,B1,1,33451.919999999984,25.420657335148505,119.17123287671232,915.7368421052631,131593.45,2.6315789473684212,926.6315789473684,1056.3684210526317,6425.0526315789475,99.96,616.74,17883.446,3534.2580000000003,197.683,21615.389,716.7,148.0506095890411,1.6906419180772287,620.6864728743415,152.10798077871783,14
735022,39684.39,147437.2,15163.0,139.0,19,5,B1,1,107752.81000000001,271.5244205593182,109.0863309352518,798.0526315789474,39684.39,1.4736842105263157,798.1052631578947,857.3684210526316,1066.421052631579,98.28,1330.42,15364.82,2637.9700000000003,240.605,18243.394,1428.7,131.24743884892086,1.9761295556786274,878.9511920252982,116.8722829895884,14
735023,0.0,2561.87,501.0,10.0,2,2,B1,1,2561.87,,50.1,250.5,0.0,1.0,250.5,770.0,999.0,20.69,0.0,501.4,159.285,7.859,668.543,20.69,66.8543,1.2083333333333333,129.00357142857143,34.98496428571429,7
735024,346583.51,254072.19999999998,25203.0,174.0,23,1,B1,1,-92511.31000000003,-26.692357636980486,144.8448275862069,1095.7826086956522,346583.51,4.217391304347826,1097.0,1322.8695652173913,27172.347826086956,1903.9,0.0,25340.0,4034.043,290.782,29664.825,1903.9,170.4875,2.6039188143241665,1404.8269751616835,269.39578938085884,9
735026,102578.9,221762.8,21323.0,170.0,22,4,B1,1,119183.9,116.18753954273247,125.42941176470588,969.2272727272727,102578.9,2.1363636363636362,969.2272727272727,979.5454545454545,46531.0,614.79,1763.36,21027.44,3856.297,253.905,25137.638,2378.1499999999996,147.8684588235294,1.9505340064914096,803.5018197369061,81.5346223506086,13
735027,390709.83,310905.0,26121.0,171.0,22,4,B1,1,-79804.83000000002,-20.425600758496405,152.75438596491227,1187.3181818181818,390709.83,4.2727272727272725,1187.3181818181818,1341.1363636363637,69231.86363636363,0.0,1935.9,26035.19,4789.801,432.242,31257.232,1935.9,182.79083040935672,2.4820091748488133,1276.9914222708576,217.4815822166043,8
735028,239594.9,224927.31,21625.0,169.0,22,6,B1,1,-14667.589999999997,-6.121828970483093,127.9585798816568,982.9545454545455,239594.9,3.5454545454545454,982.9545454545455,1233.3636363636363,64634.77272727273,0.0,714.42,21558.86,4402.806,395.96999999999997,26357.637,714.42,155.96234911242604,2.0802195061699056,993.9729016025252,170.83310879159336,14
735029,80817.5,141878.95,15807.0,142.0,19,3,B1,1,61061.45000000001,75.55473752590716,111.3169014084507,831.9473684210526,80817.5,2.0,831.9473684210526,974.2105263157895,1135.421052631579,28.759999999999998,0.0,15666.26,2514.7,90.682,18271.638,28.759999999999998,128.6735070422535,1.917931820163963,742.7110044332837,90.48215273628281,8
735031,402344.78,282552.86,25060.0,144.0,19,3,B1,1,-119791.92000000004,-29.773449527542034,174.02777777777777,1318.9473684210527,402344.78,5.2631578947368425,1324.6315789473683,1493.842105263158,69756.42105263157,36.36,2797.74,25016.38,4237.0,309.522,29562.903000000002,2834.1,205.29793750000002,2.4912498947788784,1238.625809411461,192.55565771921266,8
735032,159065.18,197204.6,18021.0,142.0,20,1,B1,1,38139.42000000001,23.977227448521425,126.90845070422536,901.05,159065.18,2.8,901.05,1076.5,1277.3,171.76,417.15000000000003,18080.87,2955.538,115.467,21151.871,588.9100000000001,148.95683802816902,2.088425731974119,975.026193207032,262.4843635197986,12
735091,16733.96,16836.37,2512.0,27.0,4,3,B1,1,102.40999999999985,0.6119890330800352,93.03703703703704,628.0,16733.96,2.5,628.0,1040.25,25816.5,24.8,0.0,2720.27,565.848,10.882000000000001,3297.0,24.8,122.11111111111111,1.6871794871794872,638.5177435897436,133.75286923076922,12
735093,270916.13,227334.63,19816.0,153.0,20,4,B1,1,-43581.5,-16.086712887859427,129.51633986928104,990.8,270916.13,3.75,990.8,1253.3,30938.75,1096.94,0.0,20093.25,4256.032,360.301,24709.585,1096.94,161.50055555555554,2.344872277291119,1192.8121687537569,486.5359815282685,14
735094,0.0,7562.32,790.0,8.0,1,1,B1,1,7562.32,,98.75,790.0,0.0,1.0,790.0,770.0,999.0,0.0,0.0,760.67,192.775,3.023,956.468,0.0,119.5585,2.2833333333333337,1058.6830555555555,478.5959722222222,6
735097,21687.04,113396.70999999999,11633.0,115.0,15,4,B1,1,91709.66999999998,422.8777647848668,101.15652173913044,775.5333333333333,21687.04,1.3333333333333333,775.5333333333333,839.3333333333334,1041.0,13.39,139.75,11452.220000000001,2147.577,82.819,13682.618,153.14,118.97928695652175,1.635769812180916,582.9220197304788,65.45533173331405,13
735098,189838.89,204616.03,19162.0,146.0,19,3,B1,1,14777.139999999985,7.784042563670692,131.24657534246575,1008.5263157894736,189838.89,3.3684210526315788,1008.5263157894736,1201.6315789473683,59053.0,0.0,37.8,19006.41,3247.618,190.429,22444.458,37.8,153.72916438356162,2.005582045650198,970.2864767287466,171.79158040747308,14
735099,351245.32,272377.38,23828.0,163.0,22,3,B1,1,-78867.94,-22.453805220806927,146.1840490797546,1083.090909090909,351245.32,4.136363636363637,1086.409090909091,1306.590909090909,23854.363636363636,8.98,0.0,23952.55,3732.058,301.712,27986.317,8.98,171.6951963190184,2.3864523298181983,1170.8184381249573,1272.8777043755117,8
735100,191146.15,178977.17,18570.0,147.0,19,3,B1,1,-12168.979999999981,-6.366322314103623,126.3265306122449,977.3684210526316,191146.15,3.3157894736842106,989.8947368421053,1183.8947368421052,22055.42105263158,38.18,0.0,18527.35,3389.536,313.185,22230.071,38.18,151.22497278911564,2.2064035171178027,1199.6461149921508,178.92518530081028,7
735101,518077.57,346586.65,28456.0,176.0,23,3,B1,1,-171490.91999999998,-33.101398309909456,161.6818181818182,1237.2173913043478,518077.57,5.3478260869565215,1250.9565217391305,1518.7826086956522,53034.30434782609,55.38,328.86,28546.55,5152.402,266.601,33965.551999999996,384.24,192.98609090909088,2.5334544248935003,1277.7216140173143,311.85809864480905,8
735102,428825.06,308546.58,27988.0,169.0,22,5,B1,1,-120278.47999999998,-28.04837944871971,165.6094674556213,1272.1818181818182,428825.06,4.7272727272727275,1272.1818181818182,1396.590909090909,23969.045454545456,1837.25,2553.67,27853.43,4781.856,347.003,32982.287,4390.92,195.1614615384615,2.49303216189742,1215.073742988465,147.30828106030398,8
735103,84131.48,135528.75,13647.0,117.0,16,3,B1,1,51397.270000000004,61.09160328571422,116.64102564102564,852.9375,84131.48,2.1875,852.9375,990.0,1161.5625,60.25,0.0,13396.1,2320.469,61.363,15777.932,60.25,134.85411965811966,2.077537938252224,871.0912551320208,129.02484679296398,8
735105,158805.58,130052.28,17751.0,147.0,23,6,F1,1,-28753.29999999999,-18.10597587313997,120.75510204081633,771.7826086956521,158805.58,2.1739130434782608,771.7826086956521,860.8695652173913,22720.260869565216,0.0,0.0,17751.0,0.0,0.0,17751.0,0.0,120.75510204081633,1.4458315171698837,768.3548829849896,277.3762794028562,8
735109,45174.270000000004,44252.31,8013.0,90.0,15,6,F1,1,-921.9600000000064,-2.0408962889715903,89.03333333333333,534.2,45174.270000000004,1.0,572.3571428571429,484.2857142857143,50563.78571428572,0.0,0.0,8013.0,0.0,0.123,8013.121,0.0,89.03467777777777,0.8803783410383124,495.45836683322045,105.99928985078246,8
735190,9300.77,52218.47,5387.0,57.0,8,2,B1,1,42917.7,461.4424397119808,94.50877192982456,673.375,9300.77,1.25,673.375,827.5,1029.0,0.0,0.0,5329.28,1006.6700000000001,60.452999999999996,6396.402,0.0,112.21757894736842,2.130883144005316,989.6422379133472,189.35958150525946,14
735191,35038.47,57643.71,6561.0,60.0,8,4,B1,1,22605.239999999998,64.51548826190184,109.35,820.125,35038.47,2.125,820.125,963.75,1162.875,0.0,0.0,6760.62,1367.798,62.872,8191.29,0.0,136.5215,1.6952991452991453,563.4009079365079,160.53324896825396,14
735192,24654.68,45805.2,4892.0,43.0,6,3,B1,1,21150.519999999997,85.78703921527271,113.76744186046511,815.3333333333334,24654.68,2.0,815.3333333333334,963.3333333333334,1129.0,0.0,0.0,4883.83,799.626,55.013,5738.47,0.0,133.45279069767443,2.150772430184195,1142.3550151515153,117.66977303178847,6
735193,38981.42,76309.78,7817.0,68.0,9,3,B1,1,37328.36,95.7593643330592,114.95588235294117,868.5555555555555,38981.42,2.0,868.5555555555555,954.4444444444445,1141.3333333333333,300.32,0.0,7425.81,1430.43,80.402,8936.644,300.32,131.42123529411765,1.9660824781890156,774.941127169088,107.57465429109497,8
735194,32309.25,60410.26,6786.0,59.0,8,3,B1,1,28101.010000000002,86.97512322322555,115.01694915254237,848.25,32309.25,2.0,848.25,972.5,1126.5,2160.86,0.0,6797.28,1038.458,29.019000000000002,7864.754,2160.86,133.30091525423728,1.7052136752136753,530.6162087606838,196.62308165064104,8
735195,73160.11,81046.70999999999,8205.0,71.0,9,2,B1,1,7886.599999999991,10.779918182189709,115.56338028169014,911.6666666666666,73160.11,2.7777777777777777,911.6666666666666,1082.3333333333333,12209.333333333334,2072.16,0.0,8244.619999999999,1408.527,77.68599999999999,9730.832999999999,2072.16,137.05398591549294,2.397333110318168,1213.621835071708,122.76412101317504,13
735196,22921.010000000002,58931.9,7442.0,80.0,10,3,B1,1,36010.89,157.1086527164379,93.025,744.2,22921.010000000002,1.5,744.2,855.0,1076.1,167.66,0.0,7584.81,1252.539,68.917,8906.264,167.66,111.32829999999998,1.5056439325949307,446.8565776496391,79.59751815422176,12
735197,73190.15000000001,33237.61,7098.0,76.0,9,7,NT,1,-39952.54000000001,-54.587318102230974,93.39473684210526,788.6666666666666,73190.15000000001,3.0,788.6666666666666,1157.7777777777778,112171.44444444444,3.19,0.0,8522.321,1771.8410000000001,39.9,10334.06,3.19,135.97447368421052,1.5654924313880172,518.0754378562078,108.54711001046445,11
735198,0.0,51752.41,8123.0,109.0,14,8,AM,1,51752.41,,74.5229357798165,580.2142857142857,0.0,1.0,580.2142857142857,770.0,999.0,0.0,0.0,9330.161,2292.704,43.528,11666.392,0.0,107.03111926605504,1.727662813377099,678.6742091400663,105.06545897965259,14
735199,0.0,8586.72,1792.0,29.0,4,3,JC,1,8586.72,,61.793103448275865,448.0,0.0,1.0,448.0,770.0,999.0,0.0,0.0,2207.9030000000002,496.828,7.256,2711.985,0.0,93.51672413793104,1.4359523809523809,386.66550595238095,70.95874833333333,10
735200,43952.64,35864.85,4104.0,39.0,5,4,B1,1,-8087.790000000001,-18.40114723484187,105.23076923076923,820.8,43952.64,3.0,820.8,1132.0,1301.4,0.0,0.0,4435.409,1036.227,3.6270000000000002,5475.262000000001,0.0,140.39133333333334,1.9563129097792964,899.1431173879809,147.8064265136824,14
735201,0.0,34832.61,3068.0,36.0,5,2,B1,1,34832.61,,85.22222222222223,613.6,0.0,1.0,613.6,770.0,999.0,216.79,0.0,2941.6,735.692,48.965999999999994,3726.259,216.79,103.50719444444445,1.826107226107226,728.0807272727272,99.207430550402,14
735242,110969.47,74054.78,8694.0,62.0,8,2,B1,1,-36914.69,-33.26562702336057,140.2258064516129,1086.75,110969.47,3.875,1086.75,1285.5,50629.125,0.0,0.0,8580.75,1622.131,128.766,10331.647,0.0,166.6394677419355,2.0515873015873014,992.2452195767195,111.87958095238095,7
735243,49848.97,70508.38,7883.0,73.0,10,2,B1,1,20659.410000000003,41.44400576381017,107.98630136986301,788.3,49848.97,2.3,788.3,998.0,1192.2,27.54,0.0,7933.610000000001,1387.566,56.221,9377.399,27.54,128.4575205479452,1.7202665507750252,707.618262856729,100.13145763436188,13
735244,35254.92,45963.479999999996,6976.0,65.0,9,2,B1,1,10708.559999999998,30.374654090833275,107.32307692307693,775.1111111111111,35254.92,2.0,775.1111111111111,963.3333333333334,1129.0,9.13,0.0,7117.27,1246.319,74.182,8437.771,9.13,129.81186153846156,1.8169008878368484,727.2877942834396,88.65741160230027,7
735245,76139.43,73689.67,6805.0,58.0,7,3,B1,1,-2449.7599999999948,-3.21746564165242,117.32758620689656,972.1428571428571,76139.43,3.2857142857142856,972.1428571428571,1160.142857142857,15407.714285714286,0.0,0.0,6996.88,1328.915,114.258,8440.052,0.0,145.5181379310345,1.9021892521892523,894.9889431739432,354.9779863541863,13
735247,144877.57,79772.16,7526.0,49.0,6,1,B1,1,-65105.41,-44.938226117403815,153.59183673469389,1254.3333333333333,144877.57,5.5,1254.3333333333333,1538.6666666666667,34564.166666666664,0.0,0.0,7848.86,1358.029,117.883,9324.773000000001,0.0,190.3014897959184,1.906235431235431,877.401418997669,100.63648094405595,11
735248,90829.20999999999,75110.44,7371.0,56.0,7,3,B1,1,-15718.76999999999,-17.305853480394678,131.625,1053.0,90829.21,3.5714285714285716,1053.0,1214.5714285714287,29512.0,0.0,0.0,7565.8,1544.462,73.753,9184.017,0.0,164.00030357142856,2.285100485100485,1202.515224903475,155.6212440556628,14
