nivel_actual,legajos,actual,nuevo,diff_pct,bultos_hora,horas,penalizacion,ratio_nuevo_actual
4.136363636363637,1,351245.32,272377.38,-22.453805220806927,146.1840490797546,163.0,8.98,77.54619477919307
4.142857142857143,1,346816.53,139313.41,-59.830804489047864,101.29714285714286,175.0,95.69,40.16919551095214
4.15,1,333680.81,105154.42,-68.48652459216939,100.76646706586827,167.0,44.120000000000005,31.513475407830615
4.153846153846154,1,409464.29,286060.23,-30.1379297325293,132.16267942583733,209.0,54.77,69.8620702674707
4.2,2,134520.24,100990.62,-25.823147695670663,131.82558139534882,40.0,0.0,75.07466534404043
4.217391304347826,1,346583.51,254072.19999999998,-26.692357636980486,144.8448275862069,174.0,1903.9,73.30764236301951
4.230769230769231,1,424712.65,279961.46,-34.08214707049578,131.88888888888889,216.0,4.86,65.91785292950422
4.2727272727272725,1,390709.83,310905.0,-20.425600758496405,152.75438596491227,171.0,1935.9,79.57439924150358
4.3076923076923075,1,398080.12,314124.3,-21.09018154435846,139.6180904522613,199.0,2.89,78.90981845564154
4.321428571428571,1,462401.74,303693.88,-34.32250492829028,143.3953488372093,215.0,182.57,65.67749507170973
4.36,1,423352.98000000004,350192.0,-17.28131924334158,146.24378109452735,201.0,1929.26,82.71868075665843
4.363636363636363,1,180669.63,132818.73,-26.48530358976215,131.79518072289156,83.0,0.0,73.51469641023785
4.384615384615385,1,427769.88,299637.09,-29.95367275508037,140.12980769230768,208.0,370.03,70.04632724491964
4.407407407407407,1,439783.26,333373.96,-24.195850474163112,152.44334975369458,203.0,2391.8500000000004,75.80414952583689
4.428571428571429,1,498047.87,356713.08999999997,-28.377750114662682,150.32558139534885,215.0,91.28,71.62224988533733
4.470588235294118,1,300661.66,218175.16,-27.434991212381377,158.74193548387098,124.0,1095.42,72.56500878761862
4.48,1,435960.61,289499.26,-33.59508786814478,142.8716577540107,187.0,81.7,66.40491213185523
4.52,1,468623.65,145944.15,-68.85685346866296,100.45959595959596,198.0,0.0,31.14314653133703
4.538461538461538,1,508128.61,171096.91,-66.3280306141392,105.50990099009901,202.0,1207.39,33.6719693858608
